data	sample	method_instance	memory_mb	runtime_s	method	n_cell	n_gene	technology	runtime(min)	memory(GB)	ARI
1352	xenium-mouse-brain-SergioSalas	region_main	bass/config_2	154155.97	60559.4654	bass	142991	248	Xenium	1009.3244233333334	154.15597	0.623429
1353	libd_dlpfc	Br8100_151674	bass/config_3	3709.56	1416.7588	bass	3673	33538	Visium	23.612646666666667	3.7095599999999997	0.559693
1354	libd_dlpfc	Br5292_151507	bass/config_3	4763.07	1629.1469	bass	4226	33538	Visium	27.152448333333332	4.76307	0.48455
1355	libd_dlpfc	Br5595_151672	bass/config_3	4305.97	1599.1791	bass	4015	33538	Visium	26.652985	4.30597	0.593996
1356	libd_dlpfc	Br8100_151675	bass/config_3	3984.69	1359.8406	bass	3592	33538	Visium	22.66401	3.98469	0.352124
1357	libd_dlpfc	Br5595_151670	bass/config_3	3856.73	2055.3499	bass	3498	33538	Visium	34.25583166666667	3.85673	0.354696
1358	libd_dlpfc	Br5595_151671	bass/config_3	4399.63	1373.3211	bass	4110	33538	Visium	22.888685	4.39963	0.38432
1359	libd_dlpfc	Br5292_151509	bass/config_3	4871.71	1348.7058	bass	4789	33538	Visium	22.47843	4.87171	0.383052
1360	libd_dlpfc	Br5292_151510	bass/config_3	5014.3	1796.191	bass	4634	33538	Visium	29.936516666666666	5.0143	0.420967
1361	libd_dlpfc	Br8100_151676	bass/config_3	4096.66	1399.0522	bass	3460	33538	Visium	23.31753666666667	4.09666	0.370809
1362	libd_dlpfc	Br8100_151673	bass/config_3	3949.97	1398.6724	bass	3639	33538	Visium	23.311206666666667	3.94997	0.487213
1363	libd_dlpfc	Br5595_151669	bass/config_3	4023.17	1780.2112	bass	3661	33538	Visium	29.670186666666666	4.02317	0.055312
1364	libd_dlpfc	Br5292_151508	bass/config_3	4811.92	1397.0226	bass	4384	33538	Visium	23.28371	4.81192	0.0440659
1365	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	bass/config_3	4906.5	1382.2356	bass	3798	36601	Visium	23.03726	4.9065	0.0880288
1366	visium_chicken_heart	sample_D4	bass/config_3	1661.23	637.3063	bass	747	24356	Visium	10.621771666666666	1.66123	0.0799449
1367	visium_chicken_heart	sample_D14	bass/config_3	2622.46	1326.3441	bass	1967	24356	Visium	22.105735	2.6224600000000002	0.0528548
1368	visium_chicken_heart	sample_D7	bass/config_3	2435.11	1692.7244	bass	1966	24356	Visium	28.212073333333333	2.4351100000000003	0.315795
1369	visium_chicken_heart	sample_D10	bass/config_3	2725.62	1860.6157	bass	1916	24356	Visium	31.01026166666667	2.7256199999999997	0.308712
1370	STARmap_plus	well09	bass/config_3	55255.64	6675.2096	bass	50603	1022	Starmap+	111.25349333333334	55.25564	0.472887
1371	STARmap_plus	well01brain	bass/config_3	28942.26	4586.6928	bass	29623	1022	Starmap+	76.44488	28.942259999999997	0.31352
1372	STARmap_plus	well05	bass/config_3	37833.54	12124.9652	bass	46184	1022	Starmap+	202.08275333333333	37.83354	0.299093
1373	STARmap_plus	well03	bass/config_3	38081.18	4992.732	bass	36954	1022	Starmap+	83.2122	38.08118	0.335912
1374	STARmap_plus	well08	bass/config_3	50303.2	5743.3219	bass	48306	1022	Starmap+	95.72203166666667	50.3032	0.188805
1375	STARmap_plus	well07	bass/config_3	47394.4	10746.2781	bass	45268	1022	Starmap+	179.104635	47.394400000000005	0.25607
1376	STARmap_plus	well06	bass/config_3	59352.25	7999.2775	bass	58117	1022	Starmap+	133.32129166666667	59.35225	0.276788
1377	STARmap_plus	well11	bass/config_3	35468.09	5004.5404	bass	43341	1022	Starmap+	83.40900666666667	35.46809	0.307478
1378	STARmap_plus	well10	bass/config_3	51321.47	9201.3872	bass	63343	1022	Starmap+	153.35645333333332	51.32147	0.206589
1379	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	bass/config_3	98005.33	26168.635	bass	90145	500	MERFISH	436.14391666666666	98.00533	0.209389
1380	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	bass/config_3	125820.54	31192.1874	bass	115779	500	MERFISH	519.86979	125.82054	0.113782
1381	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	bass/config_3	121618.21	40277.1236	bass	112169	500	MERFISH	671.2853933333333	121.61821	0.217992
1382	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	bass/config_3	112409.44	33855.6824	bass	104572	500	MERFISH	564.2613733333333	112.40944	0.323078
1383	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	bass/config_3	130601.98	40622.6685	bass	120186	500	MERFISH	677.044475	130.60198	0.281605
1384	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	bass/config_3	116122.3	27654.1474	bass	99806	500	MERFISH	460.9024566666667	116.12230000000001	0.32104
1385	xenium-mouse-brain-SergioSalas	region_main	bass/config_3	153821.73	32523.8023	bass	142991	248	Xenium	542.0633716666666	153.82173	0.565295
1386	libd_dlpfc	Br8100_151674	bass/config_4	4198.27	1366.1739	bass	3673	33538	Visium	22.769565	4.198270000000001	0.16672
1387	libd_dlpfc	Br5292_151507	bass/config_4	4784.22	1701.1692	bass	4226	33538	Visium	28.35282	4.78422	0.738965
1388	libd_dlpfc	Br5595_151672	bass/config_4	4541.82	1643.4992	bass	4015	33538	Visium	27.391653333333334	4.5418199999999995	0.651236
1389	libd_dlpfc	Br8100_151675	bass/config_4	3683.77	1541.9096	bass	3592	33538	Visium	25.69849333333333	3.68377	0.452167
1390	libd_dlpfc	Br5595_151670	bass/config_4	4053.01	1460.8002	bass	3498	33538	Visium	24.34667	4.0530100000000004	0.625916
1391	libd_dlpfc	Br5595_151671	bass/config_4	4120.56	1680.9105	bass	4110	33538	Visium	28.015175	4.12056	0.658246
1392	libd_dlpfc	Br5292_151509	bass/config_4	4616.48	1354.3042	bass	4789	33538	Visium	22.571736666666666	4.616479999999999	0.568707
1393	libd_dlpfc	Br5292_151510	bass/config_4	4788.53	2311.4659	bass	4634	33538	Visium	38.52443166666667	4.78853	0.610517
1394	libd_dlpfc	Br8100_151676	bass/config_4	3995.29	1709.2741	bass	3460	33538	Visium	28.48790166666667	3.99529	0.396802
1395	libd_dlpfc	Br8100_151673	bass/config_4	4231.99	1392.0118	bass	3639	33538	Visium	23.200196666666667	4.23199	0.375934
1396	libd_dlpfc	Br5595_151669	bass/config_4	3833.39	1569.5881	bass	3661	33538	Visium	26.159801666666667	3.83339	0.437875
1397	libd_dlpfc	Br5292_151508	bass/config_4	4258.1	1778.9479	bass	4384	33538	Visium	29.649131666666666	4.258100000000001	0.394321
1398	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	bass/config_4	5144.91	1407.4003	bass	3798	36601	Visium	23.45667166666667	5.144909999999999	0.456446
1399	visium_chicken_heart	sample_D4	bass/config_4	1729.42	705.433	bass	747	24356	Visium	11.757216666666666	1.7294200000000002	0.378754
1400	visium_chicken_heart	sample_D14	bass/config_4	2750.31	1227.0152	bass	1967	24356	Visium	20.450253333333333	2.75031	0.449785
1401	visium_chicken_heart	sample_D7	bass/config_4	2833.53	1707.2498	bass	1966	24356	Visium	28.454163333333334	2.83353	0.0726109
1402	visium_chicken_heart	sample_D10	bass/config_4	2972.11	1711.9188	bass	1916	24356	Visium	28.531979999999997	2.9721100000000003	0.041815
1403	STARmap_plus	well09	bass/config_4	52680.09	8428.366	bass	50603	1022	Starmap+	140.47276666666667	52.68009	0.0945817
1404	STARmap_plus	well01brain	bass/config_4	30807.66	7012.9507	bass	29623	1022	Starmap+	116.88251166666667	30.80766	0.099506
1405	STARmap_plus	well05	bass/config_4	37599.12	6671.7157	bass	46184	1022	Starmap+	111.19526166666667	37.59912	0.0497716
1406	STARmap_plus	well03	bass/config_4	30480.95	6983.6876	bass	36954	1022	Starmap+	116.39479333333334	30.48095	0.317825
1407	STARmap_plus	well08	bass/config_4	50302.0	8767.3056	bass	48306	1022	Starmap+	146.12176	50.302	0.501223
1408	STARmap_plus	well07	bass/config_4	49569.1	9083.9863	bass	45268	1022	Starmap+	151.39977166666668	49.5691	0.749227
1409	STARmap_plus	well06	bass/config_4	60505.84	12009.6138	bass	58117	1022	Starmap+	200.16022999999998	60.50584	0.460647
1410	STARmap_plus	well11	bass/config_4	38856.98	6614.3541	bass	43341	1022	Starmap+	110.239235	38.85698	0.357532
1411	STARmap_plus	well10	bass/config_4	51326.92	14814.4907	bass	63343	1022	Starmap+	246.90817833333332	51.32692	0.54109
1412	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	bass/config_4	93433.3	26440.4305	bass	90145	500	MERFISH	440.67384166666665	93.4333	0.532162
1413	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	bass/config_4	125843.84	35425.048	bass	115779	500	MERFISH	590.4174666666667	125.84384	0.483968
1414	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	bass/config_4	121631.22	41378.0157	bass	112169	500	MERFISH	689.633595	121.63122	0.563296
1415	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	bass/config_4	105930.28	36693.3545	bass	104572	500	MERFISH	611.5559083333334	105.93028	0.546746
1416	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	bass/config_4	130372.6	36972.7973	bass	120186	500	MERFISH	616.2132883333333	130.3726	0.415655
1417	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	bass/config_4	108516.48	42322.5074	bass	99806	500	MERFISH	705.3751233333334	108.51648	0.487592
1418	xenium-mouse-brain-SergioSalas	region_main	bass/config_4	152263.44	35644.2511	bass	142991	248	Xenium	594.0708516666667	152.26344	0.170632
1419	libd_dlpfc	Br8100_151674	bass/config_5	4231.47	2036.7783	bass	3673	33538	Visium	33.946305	4.23147	0.338649
1420	libd_dlpfc	Br5292_151507	bass/config_5	4422.51	1418.8834	bass	4226	33538	Visium	23.648056666666665	4.42251	0.418913
1421	libd_dlpfc	Br5595_151672	bass/config_5	3997.19	1995.6657	bass	4015	33538	Visium	33.261095	3.9971900000000002	0.415827
1422	libd_dlpfc	Br8100_151675	bass/config_5	3929.09	1898.5448	bass	3592	33538	Visium	31.64241333333333	3.92909	0.442443
1423	libd_dlpfc	Br5595_151670	bass/config_5	3847.01	1391.2422	bass	3498	33538	Visium	23.187369999999998	3.84701	0.650609
1424	libd_dlpfc	Br5595_151671	bass/config_5	4333.88	1309.0752	bass	4110	33538	Visium	21.81792	4.33388	0.250466
1425	libd_dlpfc	Br5292_151509	bass/config_5	5152.79	1626.9049	bass	4789	33538	Visium	27.115081666666665	5.1527899999999995	0.716861
1426	libd_dlpfc	Br5292_151510	bass/config_5	4728.37	1410.8904	bass	4634	33538	Visium	23.51484	4.72837	0.487391
1427	libd_dlpfc	Br8100_151676	bass/config_5	3425.24	1521.6009	bass	3460	33538	Visium	25.360014999999997	3.4252399999999996	0.461292
1428	libd_dlpfc	Br8100_151673	bass/config_5	4177.71	1568.7553	bass	3639	33538	Visium	26.145921666666666	4.17771	0.707023
1429	libd_dlpfc	Br5595_151669	bass/config_5	4298.04	1665.6838	bass	3661	33538	Visium	27.761396666666666	4.29804	0.719472
1430	libd_dlpfc	Br5292_151508	bass/config_5	4829.81	1766.3866	bass	4384	33538	Visium	29.439776666666667	4.82981	0.494671
1431	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	bass/config_5	5129.15	1639.0757	bass	3798	36601	Visium	27.317928333333334	5.129149999999999	0.682372
1432	visium_chicken_heart	sample_D4	bass/config_5	1652.03	917.6058	bass	747	24356	Visium	15.29343	1.6520299999999999	0.322829
1433	visium_chicken_heart	sample_D14	bass/config_5	2623.96	1635.1756	bass	1967	24356	Visium	27.252926666666667	2.62396	0.362206
1434	visium_chicken_heart	sample_D7	bass/config_5	3101.32	1908.3013	bass	1966	24356	Visium	31.80502166666667	3.1013200000000003	0.380074
1435	visium_chicken_heart	sample_D10	bass/config_5	2741.75	1289.5507	bass	1916	24356	Visium	21.492511666666665	2.74175	0.384702
1436	STARmap_plus	well09	bass/config_5	51652.16	12483.4798	bass	50603	1022	Starmap+	208.05799666666664	51.65216	0.355033
1437	STARmap_plus	well01brain	bass/config_5	33094.64	4806.4078	bass	29623	1022	Starmap+	80.10679666666667	33.09464	0.348526
1438	STARmap_plus	well05	bass/config_5	46188.88	9483.4075	bass	46184	1022	Starmap+	158.05679166666667	46.18888	0.397653
1444	STARmap_plus	well10	bass/config_5	65503.2	13250.5808	bass	63343	1022	Starmap+	220.84301333333332	65.50319999999999	0.420677
1445	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	bass/config_5	98003.78	29055.5831	bass	90145	500	MERFISH	484.25971833333335	98.00377999999999	0.451586
1446	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	bass/config_5	116881.89	49158.7269	bass	115779	500	MERFISH	819.3121150000001	116.88189	0.75508
1447	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	bass/config_5	117829.96	42135.4636	bass	112169	500	MERFISH	702.2577266666667	117.82996	0.384734
1448	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	bass/config_5	113612.52	47315.8548	bass	104572	500	MERFISH	788.59758	113.61252	0.199325
1449	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	bass/config_5	130450.47	61594.3858	bass	120186	500	MERFISH	1026.5730966666665	130.45047	0.768737
1450	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	bass/config_5	80495.04	34782.4935	bass	99806	500	MERFISH	579.708225	80.49503999999999	0.387017
1451	xenium-mouse-brain-SergioSalas	region_main	bass/config_5	153732.88	55686.7112	bass	142991	248	Xenium	928.1118533333333	153.73288	0.462085
1452	libd_dlpfc	Br8100_151674	precast/config_1	2207.11	88.0849	precast	3673	33538	Visium	1.4680816666666667	2.20711	0.42502
1453	libd_dlpfc	Br5292_151507	precast/config_1	2207.32	92.448	precast	4226	33538	Visium	1.5408	2.20732	0.401164
1454	libd_dlpfc	Br5595_151672	precast/config_1	2018.21	75.9171	precast	4015	33538	Visium	1.265285	2.01821	0.342731
1455	libd_dlpfc	Br8100_151675	precast/config_1	1987.97	91.7843	precast	3592	33538	Visium	1.5297383333333334	1.98797	0.442063
1456	libd_dlpfc	Br5595_151670	precast/config_1	1782.11	67.666	precast	3498	33538	Visium	1.1277666666666666	1.7821099999999999	0.308715
1457	libd_dlpfc	Br5595_151671	precast/config_1	2185.5	78.4522	precast	4110	33538	Visium	1.3075366666666668	2.1855	0.415304
1458	libd_dlpfc	Br5292_151509	precast/config_1	2085.61	99.0982	precast	4789	33538	Visium	1.6516366666666669	2.08561	0.37659
1459	libd_dlpfc	Br5292_151510	precast/config_1	2181.05	89.7183	precast	4634	33538	Visium	1.4953049999999999	2.1810500000000004	0.443342
1460	libd_dlpfc	Br8100_151676	precast/config_1	2103.02	79.2022	precast	3460	33538	Visium	1.3200366666666667	2.10302	0.423774
1461	libd_dlpfc	Br8100_151673	precast/config_1	2056.05	87.2573	precast	3639	33538	Visium	1.4542883333333334	2.0560500000000004	0.657289
1462	libd_dlpfc	Br5595_151669	precast/config_1	1979.12	78.2643	precast	3661	33538	Visium	1.304405	1.97912	0.178743
1463	libd_dlpfc	Br5292_151508	precast/config_1	2374.17	91.1628	precast	4384	33538	Visium	1.5193800000000002	2.37417	0.608896
1464	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	precast/config_1	3766.26	107.004	precast	3798	36601	Visium	1.7834	3.7662600000000004	0.610329
1465	visium_chicken_heart	sample_D4	precast/config_1	956.39	34.1051	precast	747	24356	Visium	0.5684183333333334	0.95639	0.465897
1466	visium_chicken_heart	sample_D14	precast/config_1	1743.25	52.9411	precast	1967	24356	Visium	0.8823516666666666	1.74325	0.66788
1467	visium_chicken_heart	sample_D7	precast/config_1	1949.37	50.6035	precast	1966	24356	Visium	0.8433916666666667	1.9493699999999998	0.638116
1468	visium_chicken_heart	sample_D10	precast/config_1	1749.61	48.4397	precast	1916	24356	Visium	0.8073283333333333	1.7496099999999999	0.515616
1469	STARmap_plus	well09	precast/config_1	4950.39	484.4794	precast	50603	1022	Starmap+	8.074656666666666	4.9503900000000005	0.695354
1470	STARmap_plus	well01brain	precast/config_1	3311.05	230.5401	precast	29623	1022	Starmap+	3.842335	3.3110500000000003	0.453407
1471	STARmap_plus	well05	precast/config_1	5069.15	512.7721	precast	46184	1022	Starmap+	8.546201666666667	5.06915	0.40554
1472	STARmap_plus	well03	precast/config_1	3743.58	325.9618	precast	36954	1022	Starmap+	5.432696666666667	3.74358	0.506874
1473	STARmap_plus	well08	precast/config_1	5458.43	421.9621	precast	48306	1022	Starmap+	7.032701666666667	5.45843	0.410371
1474	STARmap_plus	well07	precast/config_1	5144.5	314.172	precast	45268	1022	Starmap+	5.2362	5.1445	0.476788
1475	STARmap_plus	well06	precast/config_1	5554.29	498.0215	precast	58117	1022	Starmap+	8.300358333333334	5.55429	0.41581
1476	STARmap_plus	well11	precast/config_1	4792.16	401.1437	precast	43341	1022	Starmap+	6.6857283333333335	4.79216	0.384438
1482	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	precast/config_1	8224.61	2436.8097	precast	120186	500	MERFISH	40.61349499999999	8.22461	0.374314
1483	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	precast/config_1	6718.14	1517.5245	precast	99806	500	MERFISH	25.292075	6.71814	0.540457
1484	xenium-mouse-brain-SergioSalas	region_main	precast/config_1	6370.76	1831.8589	precast	142991	248	Xenium	30.530981666666666	6.370760000000001	0.74623
1485	libd_dlpfc	Br8100_151674	precast/config_2	1542.25	64.3578	precast	3673	33538	Visium	1.07263	1.54225	0.518066
1486	libd_dlpfc	Br5292_151507	precast/config_2	1707.54	68.8132	precast	4226	33538	Visium	1.1468866666666666	1.70754	0.320093
1487	libd_dlpfc	Br5595_151672	precast/config_2	1807.76	50.9418	precast	4015	33538	Visium	0.8490300000000001	1.80776	0.534839
1488	libd_dlpfc	Br8100_151675	precast/config_2	1599.12	65.2714	precast	3592	33538	Visium	1.0878566666666667	1.5991199999999999	0.545065
1489	libd_dlpfc	Br5595_151670	precast/config_2	1077.39	40.2213	precast	3498	33538	Visium	0.670355	1.07739	0.452134
1490	libd_dlpfc	Br5595_151671	precast/config_2	1719.82	59.1654	precast	4110	33538	Visium	0.98609	1.71982	0.556211
1491	libd_dlpfc	Br5292_151509	precast/config_2	1677.94	74.8355	precast	4789	33538	Visium	1.2472583333333334	1.67794	0.536503
1492	libd_dlpfc	Br5292_151510	precast/config_2	1916.6	75.5472	precast	4634	33538	Visium	1.25912	1.9165999999999999	0.413088
1493	libd_dlpfc	Br8100_151676	precast/config_2	1541.07	59.7362	precast	3460	33538	Visium	0.9956033333333333	1.54107	0.505819
1494	libd_dlpfc	Br8100_151673	precast/config_2	1734.66	71.5315	precast	3639	33538	Visium	1.1921916666666665	1.73466	0.160493
1495	libd_dlpfc	Br5595_151669	precast/config_2	1600.5	61.5073	precast	3661	33538	Visium	1.0251216666666667	1.6005	0.339179
1496	libd_dlpfc	Br5292_151508	precast/config_2	1678.23	87.1342	precast	4384	33538	Visium	1.4522366666666668	1.67823	0.384288
1497	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	precast/config_2	2716.13	63.0503	precast	3798	36601	Visium	1.0508383333333333	2.71613	0.420785
1498	visium_chicken_heart	sample_D4	precast/config_2	1061.55	17.4747	precast	747	24356	Visium	0.291245	1.06155	0.468062
1499	visium_chicken_heart	sample_D14	precast/config_2	1076.99	34.4788	precast	1967	24356	Visium	0.5746466666666666	1.0769900000000001	0.635993
1500	visium_chicken_heart	sample_D7	precast/config_2	1040.11	36.1031	precast	1966	24356	Visium	0.6017183333333332	1.0401099999999999	0.236693
1501	visium_chicken_heart	sample_D10	precast/config_2	1084.04	38.4451	precast	1916	24356	Visium	0.6407516666666666	1.08404	0.66562
1502	STARmap_plus	well09	precast/config_2	5749.21	538.3188	precast	50603	1022	Starmap+	8.97198	5.74921	0.459115
1503	STARmap_plus	well01brain	precast/config_2	3789.53	211.4808	precast	29623	1022	Starmap+	3.5246799999999996	3.78953	0.455359
1504	STARmap_plus	well05	precast/config_2	5052.55	390.1483	precast	46184	1022	Starmap+	6.502471666666667	5.05255	0.646091
1505	STARmap_plus	well03	precast/config_2	4288.81	270.3244	precast	36954	1022	Starmap+	4.5054066666666674	4.288810000000001	0.689413
1506	STARmap_plus	well08	precast/config_2	4674.82	509.3245	precast	48306	1022	Starmap+	8.488741666666666	4.6748199999999995	0.47465
1507	STARmap_plus	well07	precast/config_2	4438.43	389.2642	precast	45268	1022	Starmap+	6.487736666666667	4.43843	0.653423
1508	STARmap_plus	well06	precast/config_2	5554.61	497.071	precast	58117	1022	Starmap+	8.284516666666667	5.554609999999999	0.25965
1509	STARmap_plus	well11	precast/config_2	4455.59	433.4463	precast	43341	1022	Starmap+	7.224105	4.45559	0.316652
1510	STARmap_plus	well10	precast/config_2	5945.34	721.7249	precast	63343	1022	Starmap+	12.028748333333334	5.94534	0.355702
1511	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	precast/config_2	6122.71	1499.1041	precast	90145	500	MERFISH	24.985068333333334	6.12271	0.318594
1512	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	precast/config_2	8033.1	2082.5487	precast	115779	500	MERFISH	34.709145	8.033100000000001	0.288345
1513	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	precast/config_2	6756.01	1726.1153	precast	112169	500	MERFISH	28.768588333333334	6.75601	0.275894
1514	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	precast/config_2	6295.35	1610.2781	precast	104572	500	MERFISH	26.837968333333333	6.29535	0.339694
1520	libd_dlpfc	Br5595_151672	precast/config_3	1926.65	59.946	precast	4015	33538	Visium	0.9991	1.9266500000000002	0.381527
1521	libd_dlpfc	Br8100_151675	precast/config_3	1814.41	54.6568	precast	3592	33538	Visium	0.9109466666666666	1.81441	0.468007
1522	libd_dlpfc	Br5595_151670	precast/config_3	1732.72	59.6327	precast	3498	33538	Visium	0.9938783333333333	1.73272	0.437035
1523	libd_dlpfc	Br5595_151671	precast/config_3	1901.48	86.5076	precast	4110	33538	Visium	1.4417933333333333	1.90148	0.379534
1524	libd_dlpfc	Br5292_151509	precast/config_3	2012.93	62.1695	precast	4789	33538	Visium	1.0361583333333333	2.01293	0.364926
1525	libd_dlpfc	Br5292_151510	precast/config_3	2017.21	55.8462	precast	4634	33538	Visium	0.9307700000000001	2.01721	0.405939
1526	libd_dlpfc	Br8100_151676	precast/config_3	1548.77	69.5514	precast	3460	33538	Visium	1.15919	1.54877	0.472523
1527	libd_dlpfc	Br8100_151673	precast/config_3	1671.51	66.95	precast	3639	33538	Visium	1.1158333333333335	1.67151	0.453087
1528	libd_dlpfc	Br5595_151669	precast/config_3	1749.7	59.6641	precast	3661	33538	Visium	0.9944016666666666	1.7497	0.375044
1529	libd_dlpfc	Br5292_151508	precast/config_3	1689.6	55.1005	precast	4384	33538	Visium	0.9183416666666666	1.6896	0.489415
1530	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	precast/config_3	2904.24	69.3339	precast	3798	36601	Visium	1.155565	2.9042399999999997	0.288398
1531	visium_chicken_heart	sample_D4	precast/config_3	755.89	31.8243	precast	747	24356	Visium	0.530405	0.75589	0.403709
1532	visium_chicken_heart	sample_D14	precast/config_3	1742.8	49.9703	precast	1967	24356	Visium	0.8328383333333333	1.7428	0.0421486
1533	visium_chicken_heart	sample_D7	precast/config_3	1759.13	48.5787	precast	1966	24356	Visium	0.809645	1.75913	0.37095
1534	visium_chicken_heart	sample_D10	precast/config_3	1084.05	40.1862	precast	1916	24356	Visium	0.66977	1.08405	0.412773
1535	STARmap_plus	well09	precast/config_3	4229.14	450.0102	precast	50603	1022	Starmap+	7.50017	4.22914	0.448629
1536	STARmap_plus	well01brain	precast/config_3	2896.99	226.3366	precast	29623	1022	Starmap+	3.772276666666667	2.8969899999999997	0.446583
1537	STARmap_plus	well05	precast/config_3	3880.05	266.4392	precast	46184	1022	Starmap+	4.440653333333334	3.88005	0.650609
1538	STARmap_plus	well03	precast/config_3	2297.95	240.5663	precast	36954	1022	Starmap+	4.009438333333334	2.2979499999999997	0.250466
1539	STARmap_plus	well08	precast/config_3	4200.98	354.5842	precast	48306	1022	Starmap+	5.909736666666666	4.2009799999999995	0.716861
1540	STARmap_plus	well07	precast/config_3	3960.5	352.1625	precast	45268	1022	Starmap+	5.869375000000001	3.9605	0.487391
1541	STARmap_plus	well06	precast/config_3	5015.43	443.7172	precast	58117	1022	Starmap+	7.395286666666666	5.01543	0.461292
1542	STARmap_plus	well11	precast/config_3	3411.28	275.3685	precast	43341	1022	Starmap+	4.589474999999999	3.41128	0.707023
1543	STARmap_plus	well10	precast/config_3	4281.52	530.2551	precast	63343	1022	Starmap+	8.837584999999999	4.28152	0.719472
1544	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	precast/config_3	6124.18	1496.1736	precast	90145	500	MERFISH	24.936226666666666	6.12418	0.494671
1545	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	precast/config_3	7140.41	1706.7991	precast	115779	500	MERFISH	28.446651666666664	7.14041	0.682372
1546	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	precast/config_3	7612.75	1785.6315	precast	112169	500	MERFISH	29.760524999999998	7.61275	0.322829
1547	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	precast/config_3	6713.67	1588.5641	precast	104572	500	MERFISH	26.476068333333334	6.7136700000000005	0.362206
1548	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	precast/config_3	8202.42	1753.5371	precast	120186	500	MERFISH	29.225618333333333	8.20242	0.380074
1549	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	precast/config_3	6326.38	1215.3528	precast	99806	500	MERFISH	20.255879999999998	6.32638	0.384702
1550	xenium-mouse-brain-SergioSalas	region_main	precast/config_3	6688.11	1822.3895	precast	142991	248	Xenium	30.373158333333333	6.68811	0.355033
1551	libd_dlpfc	Br8100_151674	precast/config_4	1075.13	39.5322	precast	3673	33538	Visium	0.6588700000000001	1.0751300000000001	0.348526
1552	libd_dlpfc	Br5292_151507	precast/config_4	926.42	41.9569	precast	4226	33538	Visium	0.6992816666666666	0.9264199999999999	0.397653
1558	libd_dlpfc	Br5292_151510	precast/config_4	1547.39	52.5496	precast	4634	33538	Visium	0.8758266666666666	1.54739	0.456941
1559	libd_dlpfc	Br8100_151676	precast/config_4	1406.93	47.5488	precast	3460	33538	Visium	0.79248	1.40693	0.471451
1560	libd_dlpfc	Br8100_151673	precast/config_4	927.0	39.6214	precast	3639	33538	Visium	0.6603566666666667	0.927	0.575931
1561	libd_dlpfc	Br5595_151669	precast/config_4	802.61	38.972	precast	3661	33538	Visium	0.6495333333333334	0.80261	0.649382
1562	libd_dlpfc	Br5292_151508	precast/config_4	1035.47	44.0481	precast	4384	33538	Visium	0.734135	1.0354700000000001	0.349079
1563	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	precast/config_4	2821.85	54.2174	precast	3798	36601	Visium	0.9036233333333333	2.82185	0.577985
1564	visium_chicken_heart	sample_D4	precast/config_4	983.88	15.4102	precast	747	24356	Visium	0.25683666666666666	0.98388	0.393688
1565	visium_chicken_heart	sample_D14	precast/config_4	909.83	36.5102	precast	1967	24356	Visium	0.6085033333333333	0.90983	0.457013
1566	visium_chicken_heart	sample_D7	precast/config_4	1172.8	25.0389	precast	1966	24356	Visium	0.41731500000000005	1.1728	0.474492
1567	visium_chicken_heart	sample_D10	precast/config_4	991.17	34.8756	precast	1916	24356	Visium	0.58126	0.99117	0.57082
1568	STARmap_plus	well09	precast/config_4	2661.5	254.3613	precast	50603	1022	Starmap+	4.239355	2.6615	0.395562
1569	STARmap_plus	well01brain	precast/config_4	2147.59	148.0066	precast	29623	1022	Starmap+	2.4667766666666666	2.14759	0.413175
