data	sample	method_instance	memory_mb	runtime_s	method	n_cell	n_gene	technology	runtime(min)	memory(GB)	ARI
1199	libd_dlpfc	Br5292_151508	precast_1	1103.84	36.178	precast	4384	33538	Visium	0.6029666666666667	1.10384	0.575885
1200	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	precast_1	2682.72	98.963	precast	3798	36601	Visium	1.6493833333333332	2.6827199999999998	0.623463
1201	visium_chicken_heart	sample_D4	precast_1	720.07	25.6844	precast	747	24356	Visium	0.42807333333333336	0.7200700000000001	0.61524
1202	visium_chicken_heart	sample_D14	precast_1	1078.33	33.4239	precast	1967	24356	Visium	0.557065	1.07833	0.556003
1203	visium_chicken_heart	sample_D7	precast_1	1167.98	24.7917	precast	1966	24356	Visium	0.413195	1.16798	0.615942
1204	visium_chicken_heart	sample_D10	precast_1	1156.55	31.646	precast	1916	24356	Visium	0.5274333333333333	1.15655	0.372819
1205	STARmap_plus	well09	precast_1	2913.62	189.23	precast	50603	1022	Starmap+	3.153833333333333	2.91362	0.395039
1206	STARmap_plus	well01brain	precast_1	2402.27	145.8641	precast	29623	1022	Starmap+	2.4310683333333336	2.40227	0.320684
1207	STARmap_plus	well05	precast_1	3815.73	242.0161	precast	46184	1022	Starmap+	4.033601666666667	3.81573	0.325758
1208	STARmap_plus	well03	precast_1	2192.38	160.8451	precast	36954	1022	Starmap+	2.6807516666666666	2.19238	0.400762
1209	STARmap_plus	well08	precast_1	3306.98	322.2318	precast	48306	1022	Starmap+	5.3705300000000005	3.30698	0.32796
1210	STARmap_plus	well07	precast_1	3466.21	285.2957	precast	45268	1022	Starmap+	4.754928333333334	3.4662100000000002	0.390329
1216	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	precast_1	7610.93	1354.0535	precast	112169	500	MERFISH	22.567558333333334	7.610930000000001	0.612419
1217	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	precast_1	6580.93	1318.9073	precast	104572	500	MERFISH	21.981788333333334	6.58093	0.559348
1218	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	precast_1	8211.56	1738.4232	precast	120186	500	MERFISH	28.97372	8.211559999999999	0.557817
1219	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	precast_1	6204.49	1197.1803	precast	99806	500	MERFISH	19.953005	6.20449	0.430977
1220	xenium-mouse-brain-SergioSalas	region_main	precast_1	6376.03	1822.674	precast	142991	248	Xenium	30.3779	6.37603	0.400627
1221	libd_dlpfc	Br8100_151674	precast_BC	1995.17	67.4542	precast	3673	33538	Visium	1.1242366666666668	1.99517	0.597696
1222	libd_dlpfc	Br5292_151507	precast_BC	2145.77	70.8959	precast	4226	33538	Visium	1.1815983333333333	2.14577	0.451874
1223	libd_dlpfc	Br5595_151672	precast_BC	2071.5	78.0086	precast	4015	33538	Visium	1.3001433333333334	2.0715	0.562004
1224	libd_dlpfc	Br8100_151675	precast_BC	2107.97	80.4683	precast	3592	33538	Visium	1.3411383333333333	2.10797	0.567224
1225	libd_dlpfc	Br5595_151670	precast_BC	1847.93	53.5316	precast	3498	33538	Visium	0.8921933333333333	1.84793	0.610077
1226	libd_dlpfc	Br5595_151671	precast_BC	2083.83	62.3246	precast	4110	33538	Visium	1.0387433333333334	2.08383	0.377323
1227	libd_dlpfc	Br5292_151509	precast_BC	2329.5	95.6731	precast	4789	33538	Visium	1.5945516666666668	2.3295	0.490845
1228	libd_dlpfc	Br5292_151510	precast_BC	1935.11	97.8277	precast	4634	33538	Visium	1.6304616666666665	1.9351099999999999	0.020675
1229	libd_dlpfc	Br8100_151676	precast_BC	1985.33	76.7198	precast	3460	33538	Visium	1.2786633333333335	1.9853299999999998	0.328993
1230	libd_dlpfc	Br8100_151673	precast_BC	2073.36	94.0793	precast	3639	33538	Visium	1.5679883333333333	2.07336	0.440922
1231	libd_dlpfc	Br5595_151669	precast_BC	1865.42	77.5975	precast	3661	33538	Visium	1.2932916666666665	1.86542	0.405121
1232	libd_dlpfc	Br5292_151508	precast_BC	2176.91	68.3361	precast	4384	33538	Visium	1.138935	2.17691	0.406446
1233	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	precast_BC	3074.92	178.7476	precast	3798	36601	Visium	2.9791266666666667	3.07492	0.440938
1234	visium_chicken_heart	sample_D4	precast_BC	859.0	36.1188	precast	747	24356	Visium	0.60198	0.859	0.225553
1235	visium_chicken_heart	sample_D14	precast_BC	1718.92	47.6566	precast	1967	24356	Visium	0.7942766666666666	1.71892	0.641475
1236	visium_chicken_heart	sample_D7	precast_BC	1795.96	46.9617	precast	1966	24356	Visium	0.782695	1.79596	0.406884
1237	visium_chicken_heart	sample_D10	precast_BC	1656.65	60.2339	precast	1916	24356	Visium	1.0038983333333333	1.6566500000000002	0.629761
1238	STARmap_plus	well09	precast_BC	5000.3	378.8197	precast	50603	1022	Starmap+	6.3136616666666665	5.0003	0.457559
1239	STARmap_plus	well01brain	precast_BC	3493.29	176.7296	precast	29623	1022	Starmap+	2.9454933333333333	3.49329	0.646074
1240	STARmap_plus	well05	precast_BC	4633.91	296.4152	precast	46184	1022	Starmap+	4.940253333333334	4.63391	0.523585
1241	STARmap_plus	well03	precast_BC	3712.94	265.3457	precast	36954	1022	Starmap+	4.422428333333333	3.71294	0.372632
1242	STARmap_plus	well08	precast_BC	4760.86	375.1203	precast	48306	1022	Starmap+	6.252005	4.76086	0.283972
1245	STARmap_plus	well11	precast_BC	4445.79	306.3243	precast	43341	1022	Starmap+	5.105405	4.44579	0.305989
1247	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	precast_BC	6120.17	1501.0988	precast	90145	500	MERFISH	25.01831333333333	6.12017	0.325194
1254	libd_dlpfc	Br8100_151674	precast_default	1964.1	78.8529	precast	3673	33538	Visium	1.3142150000000001	1.9641	0.4426
1255	libd_dlpfc	Br5292_151507	precast_default	2274.09	64.2189	precast	4226	33538	Visium	1.0703150000000001	2.27409	0.470344
1256	libd_dlpfc	Br5595_151672	precast_default	1989.46	52.2492	precast	4015	33538	Visium	0.87082	1.98946	0.542236
1257	libd_dlpfc	Br8100_151675	precast_default	1873.7	61.4424	precast	3592	33538	Visium	1.02404	1.8737000000000001	0.382402
1258	libd_dlpfc	Br5595_151670	precast_default	1861.73	50.5335	precast	3498	33538	Visium	0.8422249999999999	1.86173	0.242825
1259	libd_dlpfc	Br5595_151671	precast_default	2286.24	67.5987	precast	4110	33538	Visium	1.126645	2.28624	0.390934
1260	libd_dlpfc	Br5292_151509	precast_default	2018.05	74.7357	precast	4789	33538	Visium	1.245595	2.01805	0.294168
1261	libd_dlpfc	Br5292_151510	precast_default	2083.29	83.7825	precast	4634	33538	Visium	1.396375	2.08329	0.245298
1262	libd_dlpfc	Br8100_151676	precast_default	1942.34	54.1081	precast	3460	33538	Visium	0.9018016666666667	1.94234	0.33786
1263	libd_dlpfc	Br8100_151673	precast_default	2024.55	74.038	precast	3639	33538	Visium	1.2339666666666667	2.02455	0.393546
1264	libd_dlpfc	Br5595_151669	precast_default	1817.95	68.8276	precast	3661	33538	Visium	1.1471266666666666	1.81795	0.241978
1265	libd_dlpfc	Br5292_151508	precast_default	1958.5	73.0499	precast	4384	33538	Visium	1.2174983333333331	1.9585	0.290853
1266	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	precast_default	2667.74	130.1527	precast	3798	36601	Visium	2.169211666666667	2.66774	0.18343
1267	visium_chicken_heart	sample_D4	precast_default	912.53	32.7584	precast	747	24356	Visium	0.5459733333333333	0.91253	0.222258
1268	visium_chicken_heart	sample_D14	precast_default	1744.82	55.7498	precast	1967	24356	Visium	0.9291633333333333	1.74482	0.348597
1269	visium_chicken_heart	sample_D7	precast_default	1943.81	54.5658	precast	1966	24356	Visium	0.9094300000000001	1.94381	0.325911
1270	visium_chicken_heart	sample_D10	precast_default	1745.84	56.64	precast	1916	24356	Visium	0.9440000000000001	1.7458399999999998	0.364991
1271	STARmap_plus	well09	precast_default	4996.23	260.2144	precast	50603	1022	Starmap+	4.336906666666667	4.99623	0.541232
1272	STARmap_plus	well01brain	precast_default	3553.38	118.3761	precast	29623	1022	Starmap+	1.9729349999999999	3.55338	0.169739
1273	STARmap_plus	well05	precast_default	5057.09	272.9461	precast	46184	1022	Starmap+	4.549101666666667	5.0570900000000005	0.743236
1274	STARmap_plus	well03	precast_default	3582.96	191.3174	precast	36954	1022	Starmap+	3.188623333333333	3.58296	0.636595
1275	STARmap_plus	well08	precast_default	5084.39	311.5249	precast	48306	1022	Starmap+	5.192081666666667	5.08439	0.391831
1276	STARmap_plus	well07	precast_default	4154.96	222.6958	precast	45268	1022	Starmap+	3.7115966666666664	4.15496	0.587809
1277	STARmap_plus	well06	precast_default	5858.13	279.3323	precast	58117	1022	Starmap+	4.655538333333333	5.85813	0.658107
1278	STARmap_plus	well11	precast_default	4003.57	268.3856	precast	43341	1022	Starmap+	4.473093333333334	4.00357	0.496944
1279	STARmap_plus	well10	precast_default	6914.76	497.243	precast	63343	1022	Starmap+	8.287383333333333	6.91476	0.563391
1280	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	precast_default	6117.56	1109.308	precast	90145	500	MERFISH	18.488466666666667	6.11756	0.352124
1281	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	precast_default	7040.64	1238.3566	precast	115779	500	MERFISH	20.639276666666667	7.040640000000001	0.354696
1282	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	precast_default	6912.37	1257.9247	precast	112169	500	MERFISH	20.965411666666668	6.91237	0.38432
1283	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	precast_default	6651.98	1220.2086	precast	104572	500	MERFISH	20.33681	6.65198	0.383052
1284	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	precast_default	7948.58	1584.0037	precast	120186	500	MERFISH	26.400061666666666	7.94858	0.420967
1285	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	precast_default	5822.79	899.6409	precast	99806	500	MERFISH	14.994015	5.82279	0.370809
1286	xenium-mouse-brain-SergioSalas	region_main	precast_default	6621.8	1018.7225	precast	142991	248	Xenium	16.978708333333334	6.6218	0.487213
1287	libd_dlpfc	Br8100_151674	precast_dlpfc	1540.98	63.6153	precast	3673	33538	Visium	1.060255	1.54098	0.0820719
1288	libd_dlpfc	Br5292_151507	precast_dlpfc	1718.33	67.109	precast	4226	33538	Visium	1.1184833333333333	1.71833	0.0536022
1289	libd_dlpfc	Br5595_151672	precast_dlpfc	1118.39	39.7069	precast	4015	33538	Visium	0.6617816666666666	1.11839	0.0859846
1290	libd_dlpfc	Br8100_151675	precast_dlpfc	1645.11	58.8173	precast	3592	33538	Visium	0.9802883333333334	1.6451099999999999	0.0933365
1291	libd_dlpfc	Br5595_151670	precast_dlpfc	1508.73	49.5724	precast	3498	33538	Visium	0.8262066666666666	1.5087300000000001	0.0374383
1292	libd_dlpfc	Br5595_151671	precast_dlpfc	1207.03	43.641	precast	4110	33538	Visium	0.7273499999999999	1.20703	0.332676
1293	libd_dlpfc	Br5292_151509	precast_dlpfc	1783.45	67.9093	precast	4789	33538	Visium	1.1318216666666667	1.78345	0.50106
1294	libd_dlpfc	Br5292_151510	precast_dlpfc	2026.34	58.3185	precast	4634	33538	Visium	0.971975	2.02634	0.3848
1295	libd_dlpfc	Br8100_151676	precast_dlpfc	1540.71	61.1011	precast	3460	33538	Visium	1.0183516666666668	1.54071	0.346484
1296	libd_dlpfc	Br8100_151673	precast_dlpfc	1675.73	48.8111	precast	3639	33538	Visium	0.8135183333333333	1.67573	0.24143
1297	libd_dlpfc	Br5595_151669	precast_dlpfc	1629.45	52.8889	precast	3661	33538	Visium	0.8814816666666666	1.62945	0.380465
1298	libd_dlpfc	Br5292_151508	precast_dlpfc	1674.32	51.6627	precast	4384	33538	Visium	0.8610450000000001	1.67432	0.320835
1299	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	precast_dlpfc	2503.42	150.4413	precast	3798	36601	Visium	2.507355	2.50342	0.257688
1300	visium_chicken_heart	sample_D4	precast_dlpfc	1047.36	18.2561	precast	747	24356	Visium	0.3042683333333333	1.0473599999999998	0.322478
1301	visium_chicken_heart	sample_D14	precast_dlpfc	1070.17	35.0285	precast	1967	24356	Visium	0.5838083333333334	1.07017	0.403331
1302	visium_chicken_heart	sample_D7	precast_dlpfc	915.05	44.5029	precast	1966	24356	Visium	0.7417149999999999	0.9150499999999999	0.261498
1303	visium_chicken_heart	sample_D10	precast_dlpfc	1313.09	48.7259	precast	1916	24356	Visium	0.8120983333333334	1.3130899999999999	0.292108
1304	STARmap_plus	well09	precast_dlpfc	4242.13	485.555	precast	50603	1022	Starmap+	8.092583333333334	4.24213	0.0828344
1305	STARmap_plus	well01brain	precast_dlpfc	3078.3	163.8879	precast	29623	1022	Starmap+	2.731465	3.0783	0.208326
1306	STARmap_plus	well05	precast_dlpfc	4705.69	336.4983	precast	46184	1022	Starmap+	5.608305	4.70569	0.338873
1307	STARmap_plus	well03	precast_dlpfc	4078.76	280.8938	precast	36954	1022	Starmap+	4.681563333333333	4.07876	0.348254
1308	STARmap_plus	well08	precast_dlpfc	5344.63	373.5769	precast	48306	1022	Starmap+	6.226281666666667	5.34463	0.340033
1309	STARmap_plus	well07	precast_dlpfc	4034.96	393.8133	precast	45268	1022	Starmap+	6.563555	4.03496	0.575572
1310	STARmap_plus	well06	precast_dlpfc	6110.69	387.1804	precast	58117	1022	Starmap+	6.453006666666667	6.11069	0.174485
1311	STARmap_plus	well11	precast_dlpfc	3738.21	288.7463	precast	43341	1022	Starmap+	4.812438333333334	3.73821	0.725742
1312	STARmap_plus	well10	precast_dlpfc	6927.28	588.0346	precast	63343	1022	Starmap+	9.800576666666666	6.92728	0.629427
1313	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	precast_dlpfc	5410.02	1204.3918	precast	90145	500	MERFISH	20.073196666666668	5.41002	0.594949
1314	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	precast_dlpfc	8008.66	2036.0389	precast	115779	500	MERFISH	33.93398166666667	8.008659999999999	0.58617
1315	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	precast_dlpfc	7603.41	1358.3093	precast	112169	500	MERFISH	22.63848833333333	7.60341	0.792312
1316	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	precast_dlpfc	7098.24	1613.6557	precast	104572	500	MERFISH	26.89426166666667	7.09824	0.688095
1317	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	precast_dlpfc	8213.87	2175.1768	precast	120186	500	MERFISH	36.252946666666666	8.21387	0.57673
1318	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	precast_dlpfc	5947.61	1209.0328	precast	99806	500	MERFISH	20.150546666666667	5.94761	0.396802
1319	xenium-mouse-brain-SergioSalas	region_main	precast_dlpfc	6377.46	1831.5204	precast	142991	248	Xenium	30.525340000000003	6.37746	0.375934
1320	libd_dlpfc	Br8100_151674	scanpy-leiden_leiden_1	881.62	19.4668	scanpy-leiden	3673	33538	Visium	0.32444666666666666	0.88162	0.437875
1321	libd_dlpfc	Br5292_151507	scanpy-leiden_leiden_1	153.18	34.808	scanpy-leiden	4226	33538	Visium	0.5801333333333333	0.15318	0.394321
1322	libd_dlpfc	Br5595_151672	scanpy-leiden_leiden_1	751.29	12.8249	scanpy-leiden	4015	33538	Visium	0.21374833333333332	0.75129	0.456446
1323	libd_dlpfc	Br8100_151675	scanpy-leiden_leiden_1	671.53	15.6974	scanpy-leiden	3592	33538	Visium	0.2616233333333333	0.67153	0.378754
1324	libd_dlpfc	Br5595_151670	scanpy-leiden_leiden_1	664.54	14.9599	scanpy-leiden	3498	33538	Visium	0.24933166666666665	0.6645399999999999	0.449785
1325	libd_dlpfc	Br5595_151671	scanpy-leiden_leiden_1	783.51	17.2393	scanpy-leiden	4110	33538	Visium	0.28732166666666664	0.78351	0.0719777
1326	libd_dlpfc	Br5292_151509	scanpy-leiden_leiden_1	873.0	19.0951	scanpy-leiden	4789	33538	Visium	0.31825166666666665	0.873	0.0812584
1327	libd_dlpfc	Br5292_151510	scanpy-leiden_leiden_1	1101.39	19.1905	scanpy-leiden	4634	33538	Visium	0.3198416666666667	1.10139	0.0769676
1328	libd_dlpfc	Br8100_151676	scanpy-leiden_leiden_1	159.87	34.3652	scanpy-leiden	3460	33538	Visium	0.5727533333333333	0.15987	0.0982521
1329	libd_dlpfc	Br8100_151673	scanpy-leiden_leiden_1	713.0	15.6436	scanpy-leiden	3639	33538	Visium	0.26072666666666666	0.713	0.0362047
1330	libd_dlpfc	Br5595_151669	scanpy-leiden_leiden_1	683.59	15.7178	scanpy-leiden	3661	33538	Visium	0.2619633333333333	0.68359	0.311942
1331	libd_dlpfc	Br5292_151508	scanpy-leiden_leiden_1	785.65	15.7951	scanpy-leiden	4384	33538	Visium	0.26325166666666666	0.78565	0.435302
1332	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	scanpy-leiden_leiden_1	370.77	73.0553	scanpy-leiden	3798	36601	Visium	1.2175883333333333	0.37077	0.378141
1333	visium_chicken_heart	sample_D4	scanpy-leiden_leiden_1	391.08	11.7726	scanpy-leiden	747	24356	Visium	0.19621000000000002	0.39108	0.332302
1334	visium_chicken_heart	sample_D14	scanpy-leiden_leiden_1	608.17	9.9716	scanpy-leiden	1967	24356	Visium	0.16619333333333333	0.60817	0.211419
1335	visium_chicken_heart	sample_D7	scanpy-leiden_leiden_1	518.6	9.9854	scanpy-leiden	1966	24356	Visium	0.16642333333333334	0.5186000000000001	0.354973
1336	visium_chicken_heart	sample_D10	scanpy-leiden_leiden_1	616.0	10.0368	scanpy-leiden	1916	24356	Visium	0.16727999999999998	0.616	0.235765
1337	STARmap_plus	well09	scanpy-leiden_leiden_1	1120.97	119.5169	scanpy-leiden	50603	1022	Starmap+	1.9919483333333334	1.12097	0.372703
1338	STARmap_plus	well01brain	scanpy-leiden_leiden_1	760.2	67.5931	scanpy-leiden	29623	1022	Starmap+	1.1265516666666668	0.7602000000000001	0.301424
1339	STARmap_plus	well05	scanpy-leiden_leiden_1	949.09	100.5693	scanpy-leiden	46184	1022	Starmap+	1.676155	0.94909	0.302629
1340	STARmap_plus	well03	scanpy-leiden_leiden_1	896.15	61.1214	scanpy-leiden	36954	1022	Starmap+	1.01869	0.89615	0.32465
1341	STARmap_plus	well08	scanpy-leiden_leiden_1	1092.95	104.1239	scanpy-leiden	48306	1022	Starmap+	1.7353983333333334	1.09295	0.27172
1342	STARmap_plus	well07	scanpy-leiden_leiden_1	1038.77	75.3346	scanpy-leiden	45268	1022	Starmap+	1.2555766666666666	1.03877	0.0387338
1343	STARmap_plus	well06	scanpy-leiden_leiden_1	1239.5	101.8881	scanpy-leiden	58117	1022	Starmap+	1.698135	1.2395	0.223266
1344	STARmap_plus	well11	scanpy-leiden_leiden_1	1005.85	60.2655	scanpy-leiden	43341	1022	Starmap+	1.0044250000000001	1.0058500000000001	0.424825
1345	STARmap_plus	well10	scanpy-leiden_leiden_1	1326.71	113.5786	scanpy-leiden	63343	1022	Starmap+	1.8929766666666665	1.32671	0.339814
1346	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	scanpy-leiden_leiden_1	1343.13	134.4312	scanpy-leiden	90145	500	MERFISH	2.2405199999999996	1.3431300000000002	0.339512
1347	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	scanpy-leiden_leiden_1	1661.58	178.2761	scanpy-leiden	115779	500	MERFISH	2.9712683333333336	1.6615799999999998	0.581619
1348	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	scanpy-leiden_leiden_1	1641.2	154.4828	scanpy-leiden	112169	500	MERFISH	2.5747133333333334	1.6412	0.171292
1349	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	scanpy-leiden_leiden_1	1488.95	173.2041	scanpy-leiden	104572	500	MERFISH	2.8867350000000003	1.48895	0.849763
1350	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	scanpy-leiden_leiden_1	1683.17	190.7989	scanpy-leiden	120186	500	MERFISH	3.179981666666667	1.68317	0.677692
1351	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	scanpy-leiden_leiden_1	1433.34	141.0131	scanpy-leiden	99806	500	MERFISH	2.3502183333333333	1.4333399999999998	0.378997
1352	xenium-mouse-brain-SergioSalas	region_main	scanpy-leiden_leiden_1	1757.29	225.4647	scanpy-leiden	142991	248	Xenium	3.757745	1.75729	0.623429
1353	libd_dlpfc	Br8100_151674	scanpy-leiden_leiden_2	870.84	15.496	scanpy-leiden	3673	33538	Visium	0.2582666666666667	0.8708400000000001	0.559693
1354	libd_dlpfc	Br5292_151507	scanpy-leiden_leiden_2	753.81	17.6918	scanpy-leiden	4226	33538	Visium	0.29486333333333337	0.75381	0.48455
1355	libd_dlpfc	Br5595_151672	scanpy-leiden_leiden_2	765.31	12.9649	scanpy-leiden	4015	33538	Visium	0.21608166666666667	0.7653099999999999	0.593996
1356	libd_dlpfc	Br8100_151675	scanpy-leiden_leiden_2	685.26	16.3151	scanpy-leiden	3592	33538	Visium	0.2719183333333334	0.68526	0.352124
1357	libd_dlpfc	Br5595_151670	scanpy-leiden_leiden_2	685.5	15.1929	scanpy-leiden	3498	33538	Visium	0.253215	0.6855	0.354696
1358	libd_dlpfc	Br5595_151671	scanpy-leiden_leiden_2	786.47	19.1649	scanpy-leiden	4110	33538	Visium	0.319415	0.78647	0.38432
1359	libd_dlpfc	Br5292_151509	scanpy-leiden_leiden_2	1148.48	17.6682	scanpy-leiden	4789	33538	Visium	0.29446999999999995	1.14848	0.383052
1360	libd_dlpfc	Br5292_151510	scanpy-leiden_leiden_2	835.7	17.3876	scanpy-leiden	4634	33538	Visium	0.2897933333333333	0.8357	0.420967
1361	libd_dlpfc	Br8100_151676	scanpy-leiden_leiden_2	685.82	16.4807	scanpy-leiden	3460	33538	Visium	0.2746783333333333	0.6858200000000001	0.370809
1362	libd_dlpfc	Br8100_151673	scanpy-leiden_leiden_2	718.94	18.9385	scanpy-leiden	3639	33538	Visium	0.3156416666666667	0.71894	0.487213
1363	libd_dlpfc	Br5595_151669	scanpy-leiden_leiden_2	699.6	18.9622	scanpy-leiden	3661	33538	Visium	0.31603666666666663	0.6996	0.055312
1364	libd_dlpfc	Br5292_151508	scanpy-leiden_leiden_2	775.75	16.6588	scanpy-leiden	4384	33538	Visium	0.27764666666666665	0.77575	0.0440659
1365	visium_breast_cancer_SEDR	visium_breast_cancer_SEDR	scanpy-leiden_leiden_2	662.49	72.8185	scanpy-leiden	3798	36601	Visium	1.2136416666666667	0.66249	0.0880288
1366	visium_chicken_heart	sample_D4	scanpy-leiden_leiden_2	391.85	9.2845	scanpy-leiden	747	24356	Visium	0.15474166666666667	0.39185000000000003	0.0799449
1367	visium_chicken_heart	sample_D14	scanpy-leiden_leiden_2	599.28	12.3587	scanpy-leiden	1967	24356	Visium	0.20597833333333335	0.5992799999999999	0.0528548
1368	visium_chicken_heart	sample_D7	scanpy-leiden_leiden_2	543.8	14.5372	scanpy-leiden	1966	24356	Visium	0.24228666666666668	0.5438	0.315795
1369	visium_chicken_heart	sample_D10	scanpy-leiden_leiden_2	620.65	10.178	scanpy-leiden	1916	24356	Visium	0.16963333333333336	0.6206499999999999	0.308712
1370	STARmap_plus	well09	scanpy-leiden_leiden_2	1148.64	66.8746	scanpy-leiden	50603	1022	Starmap+	1.1145766666666668	1.14864	0.472887
1371	STARmap_plus	well01brain	scanpy-leiden_leiden_2	840.5	57.4814	scanpy-leiden	29623	1022	Starmap+	0.9580233333333333	0.8405	0.31352
1372	STARmap_plus	well05	scanpy-leiden_leiden_2	1015.53	90.8853	scanpy-leiden	46184	1022	Starmap+	1.514755	1.01553	0.299093
1373	STARmap_plus	well03	scanpy-leiden_leiden_2	901.03	63.4784	scanpy-leiden	36954	1022	Starmap+	1.0579733333333334	0.90103	0.335912
1374	STARmap_plus	well08	scanpy-leiden_leiden_2	1075.13	100.9646	scanpy-leiden	48306	1022	Starmap+	1.6827433333333335	1.0751300000000001	0.188805
1375	STARmap_plus	well07	scanpy-leiden_leiden_2	994.96	60.7476	scanpy-leiden	45268	1022	Starmap+	1.01246	0.9949600000000001	0.25607
1376	STARmap_plus	well06	scanpy-leiden_leiden_2	1203.9	108.9512	scanpy-leiden	58117	1022	Starmap+	1.8158533333333333	1.2039000000000002	0.276788
1377	STARmap_plus	well11	scanpy-leiden_leiden_2	1040.76	57.5808	scanpy-leiden	43341	1022	Starmap+	0.9596800000000001	1.04076	0.307478
1378	STARmap_plus	well10	scanpy-leiden_leiden_2	1389.49	89.3718	scanpy-leiden	63343	1022	Starmap+	1.4895299999999998	1.3894900000000001	0.206589
1379	abc_atlas_wmb_thalamus	C57BL6J-638850_6600	scanpy-leiden_leiden_2	1406.39	185.094	scanpy-leiden	90145	500	MERFISH	3.0848999999999998	1.40639	0.209389
1380	abc_atlas_wmb_thalamus	C57BL6J-638850_6400	scanpy-leiden_leiden_2	1794.98	192.8457	scanpy-leiden	115779	500	MERFISH	3.214095	1.79498	0.113782
1381	abc_atlas_wmb_thalamus	C57BL6J-638850_8000	scanpy-leiden_leiden_2	1712.05	154.9611	scanpy-leiden	112169	500	MERFISH	2.5826849999999997	1.7120499999999998	0.217992
1382	abc_atlas_wmb_thalamus	C57BL6J-638850_7200	scanpy-leiden_leiden_2	1517.42	160.3184	scanpy-leiden	104572	500	MERFISH	2.6719733333333333	1.51742	0.323078
1383	abc_atlas_wmb_thalamus	C57BL6J-638850_6800	scanpy-leiden_leiden_2	1757.44	231.683	scanpy-leiden	120186	500	MERFISH	3.8613833333333334	1.7574400000000001	0.281605
1384	abc_atlas_wmb_thalamus	C57BL6J-638850_7800	scanpy-leiden_leiden_2	1540.43	124.696	scanpy-leiden	99806	500	MERFISH	2.0782666666666665	1.54043	0.32104
1385	xenium-mouse-brain-SergioSalas	region_main	scanpy-leiden_leiden_2	1930.57	279.8191	scanpy-leiden	142991	248	Xenium	4.6636516666666665	1.93057	0.565295
1386	libd_dlpfc	Br8100_151674	scanpy-leiden_leiden_3	760.13	19.6934	scanpy-leiden	3673	33538	Visium	0.32822333333333337	0.76013	0.16672
1387	libd_dlpfc	Br5292_151507	scanpy-leiden_leiden_3	743.24	16.0855	scanpy-leiden	4226	33538	Visium	0.2680916666666667	0.74324	0.738965
1388	libd_dlpfc	Br5595_151672	scanpy-leiden_leiden_3	765.12	17.9537	scanpy-leiden	4015	33538	Visium	0.2992283333333334	0.76512	0.651236
1389	libd_dlpfc	Br8100_151675	scanpy-leiden_leiden_3	693.97	12.2399	scanpy-leiden	3592	33538	Visium	0.20399833333333334	0.69397	0.452167
1390	libd_dlpfc	Br5595_151670	scanpy-leiden_leiden_3	668.11	14.8385	scanpy-leiden	3498	33538	Visium	0.24730833333333332	0.66811	0.625916
1391	libd_dlpfc	Br5595_151671	scanpy-leiden_leiden_3	194.79	32.0582	scanpy-leiden	4110	33538	Visium	0.5343033333333334	0.19479	0.658246
1392	libd_dlpfc	Br5292_151509	scanpy-leiden_leiden_3	855.02	18.7538	scanpy-leiden	4789	33538	Visium	0.3125633333333333	0.85502	0.568707
1393	libd_dlpfc	Br5292_151510	scanpy-leiden_leiden_3	826.82	13.6627	scanpy-leiden	4634	33538	Visium	0.22771166666666665	0.82682	0.610517
1394	libd_dlpfc	Br8100_151676	scanpy-leiden_leiden_3	696.59	14.7905	scanpy-leiden	3460	33538	Visium	0.24650833333333333	0.69659	0.396802
1395	libd_dlpfc	Br8100_151673	scanpy-leiden_leiden_3	733.0	18.1775	scanpy-leiden	3639	33538	Visium	0.30295833333333333	0.733	0.375934
1396	libd_dlpfc	Br5595_151669	scanpy-leiden_leiden_3	879.69	15.841	scanpy-leiden	3661	33538	Visium	0.2640166666666667	0.8796900000000001	0.437875
